SampleYear,SampleMonth,Period,Location,FilmDate,NoPts,AnalysisBy,AnalysisDate,Transect,AA,AC,AF,AG,AGSP,AH,AL,AP,APR,AT,AU,CN,CORAL,CORJU,DCY,DL,DSO,EF,FF,HC,IR,IS,MAFO,MAL,MAN,MAR,MC,MD,MDA,MF,MILA,MILC,MILS,ML,MM,MME,MSPP,MYSP,OA,OD,OFAV,OFRA,OX,PA,PB,PBSP,PC,PCL,PD,PF,PP,PS,SB,SC,SCSP,SH,SI,SL,SR,SS,SSPP,TC,BRIA,ENGO,ERYTH,FAN,GO,PLUME,ROD,WHIP,BALL,BASP,BOSP,CLIO,CLSP,ENSP,ROPE,SPO,TUBE,PALY,ZO,ZOSO,ANEM,CMOR,AMPH,CALG,CLAD,DICT,HALI,LIAG,LOBO,MACA,MICRO,PEY,RAMI,SARG,FLCY,LYNG,SCHIZ,EAC,B,P,R,RO,S,O,UNK,TWS,BL,BBD,WBD,PLA,YBD,DSD,DCOR,SCTLD,Check,Notes,
2001,8,Annual,Buck Island STX,8/10/2001,320,Steve Herzlieb,11/20/2001,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,10.41,0.00,0.32,0.00,0.00,,0.00,0.00,0.00,3.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0.00,0.32,0.00,0.32,5.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.28,0.32,0.00,0.00,2.52,0.00,,,0.00,0.00,0.00,0.32,27.13,0.00,0.00,0.00,0.00,16.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,8,Annual,Buck Island STX,8/10/2001,260,Steve Herzlieb,11/27/2001,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,5.60,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,8.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.40,0.00,0.00,0.40,0.00,,,3.20,0.00,0.00,0.00,33.60,0.00,0.00,0.00,0.00,15.60,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,10,Annual,Salt River West,8/22/2001,290,Steve Herzlieb,11/27/2001,1,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.04,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,2.78,0.00,0.00,,0.00,0.00,0.00,0.00,2.43,0.69,0.00,0.00,0.00,0.00,0.00,0.00,2.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.74,0.00,0.35,0.00,0.00,1.04,0.00,0.00,,,0.00,0.00,0.00,0.00,82.99,0.00,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,10,Annual,Salt River West,8/22/2001,300,Steve Herzlieb,11/27/2001,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,1.69,0.00,0.68,0.00,0.00,,0.00,0.00,0.00,0.00,1.35,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.69,0.00,0.00,2.36,0.00,0.00,0.00,1.35,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,0.00,11.15,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,72.64,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,10,Annual,Salt River West,8/22/2001,310,Steve Herzlieb,11/27/2001,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,4.25,0.00,2.29,0.33,0.00,0.00,,0.00,0.00,0.00,0.65,1.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.98,0.00,0.33,0.33,0.65,0.00,0.00,1.63,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.54,0.00,5.56,0.00,0.00,0.00,0.00,0.00,,,0.33,0.00,0.00,0.00,66.67,0.00,0.00,0.00,0.00,0.65,0.00,0.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,270,Laurie Allen-Requa/Steve Herzlieb,1/16/2002,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.37,0.00,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,2.23,0.00,4.83,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.07,0.00,0.00,0.00,0.74,0.00,,,0.00,0.00,0.00,0.74,60.97,0.00,0.00,0.00,0.00,1.86,0.74,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,270,Laurie Allen-Requa/Steve Herzlieb,1/16/2002,2,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.00,0.00,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,0.00,,0.00,0.00,0.38,0.76,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,0.00,1.15,1.15,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,1.53,0.00,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.23,0.00,0.00,0.38,1.91,0.00,,,0.00,0.00,0.00,0.38,56.11,0.00,0.00,0.00,0.00,1.53,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,260,Laurie Allen-Requa/Steve Herzlieb,1/17/2002,3,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.15,1.15,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.38,0.00,0.00,0.00,0.00,1.92,0.00,1.15,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.31,0.38,0.00,0.00,6.54,0.00,,,0.00,0.00,0.00,0.77,51.92,0.00,0.00,0.00,0.00,0.77,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,270,Laurie Allen-Requa/Steve Herzlieb,1/16/2002,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,0.00,,0.00,0.00,0.00,1.86,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86,0.00,0.00,1.49,0.00,0.00,0.74,0.37,0.00,0.37,0.00,0.00,0.74,0.00,0.37,0.00,0.74,1.12,2.97,1.49,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.09,0.00,0.00,0.74,8.18,0.00,,,0.00,0.00,0.00,0.37,38.29,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,260,Laurie Allen-Requa/Steve Herzlieb,1/16/2002,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,,0.00,0.00,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.38,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.54,0.00,0.00,0.00,7.69,0.00,,,0.00,0.00,0.00,0.00,51.15,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Coculus Rock,9/25/2001,240,Laurie Allen-Requa/Steve Herzlieb,1/17/2002,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.83,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,,0.00,0.00,0.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.92,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.42,0.00,0.42,0.00,0.00,0.00,0.00,2.08,0.00,0.83,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.67,0.42,0.00,0.00,6.25,0.00,,,0.00,0.00,0.00,0.00,24.58,0.00,0.00,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,220,Steve Herzlieb,1/16/2002,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00,1.36,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.27,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,65.00,0.00,0.00,0.00,0.00,10.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,230,Steve Herzlieb,1/16/2002,2,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,1.32,0.00,0.00,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,0.00,0.00,0.00,0.88,0.00,,,0.00,0.00,0.00,0.00,75.44,0.00,0.00,0.00,0.00,10.96,0.44,1.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,250,Steve Herzlieb,1/16/2002,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.81,0.00,0.40,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61,0.00,2.02,3.23,0.00,0.40,0.00,0.00,0.00,0.00,0.40,0.40,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,85.48,0.00,0.00,0.00,0.00,2.02,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,270,Laure Allen-Requa/Steve Herzlieb,1/16/2002,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,0.75,0.37,0.00,0.00,,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,4.85,0.00,0.00,2.61,0.00,0.00,0.00,0.00,0.00,0.00,2.24,1.49,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,1.49,0.00,,,0.00,0.00,0.00,0.00,79.48,0.00,0.00,0.00,0.00,0.00,0.37,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,240,Laure Allen-Requa/Steve Herzlieb,1/16/2002,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.42,1.67,0.42,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.83,1.25,3.33,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.83,0.00,,,0.00,0.00,0.00,0.00,76.67,0.00,0.00,0.00,0.00,1.25,0.42,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Magens Bay,9/25/2001,260,Laure Allen-Requa/Steve Herzlieb,1/16/2002,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.77,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.08,0.38,0.00,0.00,0.00,1.15,3.08,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,5.00,0.00,0.00,0.00,0.77,0.00,,,0.00,0.00,0.00,0.00,81.15,0.00,0.00,0.00,0.00,1.15,0.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,230,Steve Herzlieb,11/19/2001,1,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,12.39,0.00,7.08,2.65,0.00,1.33,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,1.33,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.00,0.88,3.98,0.00,0.00,9.73,0.00,,,0.00,0.00,0.00,0.00,51.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.88,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,250,Steve Herzlieb,11/19/2001,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.26,0.00,2.82,0.00,3.63,4.44,0.00,0.00,,0.00,0.00,0.00,1.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.40,0.81,0.00,0.00,0.00,0.00,0.00,0.00,1.61,0.00,0.40,2.02,0.00,0.00,0.00,0.00,0.00,0.00,3.63,0.00,0.40,0.81,0.00,0.00,5.24,0.00,,,0.00,0.00,0.00,0.00,54.84,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,230,Steve Herzlieb,11/19/2001,3,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.64,0.00,2.21,0.00,1.77,3.98,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.77,0.00,0.88,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0.00,3.54,0.00,,,0.00,0.00,0.00,0.00,68.14,0.00,0.00,0.00,0.00,0.00,0.00,6.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,220,Steve Herzlieb,11/19/2001,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,0.00,0.00,9.17,0.00,0.00,0.46,1.38,1.38,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.46,0.00,0.00,0.00,1.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,0.00,0.00,0.00,0.00,4.13,0.00,,,0.00,0.00,0.00,0.00,75.69,0.00,0.00,0.00,0.00,0.00,0.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,220,Steve Herzlieb,11/19/2001,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.36,0.00,0.00,2.73,0.00,0.45,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.00,0.45,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.91,0.00,0.00,3.64,0.00,,,0.00,0.00,0.00,0.00,54.55,0.00,0.00,0.00,0.00,0.91,0.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,9,Annual,Sprat Hole,9/25/2001,280,Steve Herzlieb,11/20/2001,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.07,0.00,0.00,6.83,4.32,1.08,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.72,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.36,0.00,0.36,0.00,0.00,0.00,0.00,0.00,2.52,0.00,0.72,2.16,0.00,0.00,4.68,0.00,,,0.00,0.00,0.00,0.00,60.79,0.00,0.00,0.00,0.00,0.00,0.36,1.08,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.36,,100.00,,
2001,10,Annual,Salt River West,10/12/2001,280,Steve Herzlieb,11/29/2001,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.36,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.44,0.00,0.72,0.36,0.00,0.00,0.00,1.80,0.72,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.36,0.00,0.72,0.00,0.00,0.00,0.36,0.00,,,0.00,0.00,0.00,0.00,87.77,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,10,Annual,Salt River West,10/12/2001,290,Steve Herzlieb,11/29/2001,5,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.45,0.00,0.00,0.00,0.70,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85,0.00,0.35,0.70,0.00,0.00,,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.35,0.70,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.35,0.00,0.00,1.40,4.55,0.00,,,0.00,0.00,0.00,0.00,79.37,0.00,0.00,0.00,0.00,0.00,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
2001,10,Annual,Salt River West,10/12/2001,250,Steve Herzlieb,11/29/2001,6,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,,0.00,0.00,0.80,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.40,0.00,,,0.00,0.00,0.00,0.00,78.80,0.00,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,100.00,,
